acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,popularity,status,artist,title,year,rank,artist1,title,artist2,artist3,artist4,artist5,artist6
0.915,https://api.spotify.com/v1/audio-analysis/2urRqmAFhjZKo8Z6sEGzEv,0.554,165293,0.189,2urRqmAFhjZKo8Z6sEGzEv,1.37E-05,4,0.132,-14.277,1,0.0279,136.714,3,https://api.spotify.com/v1/tracks/2urRqmAFhjZKo8Z6sEGzEv,audio_features,spotify:track:2urRqmAFhjZKo8Z6sEGzEv,0.214,,Jack Scott,My True Love,1958,40,Jack Scott,My True Love,,,,,,
0.829,https://api.spotify.com/v1/audio-analysis/7u07WDKGH6LQ0E8evYhrWY,0.587,143693,0.184,7u07WDKGH6LQ0E8evYhrWY,1.66E-05,4,0.116,-10.737,1,0.0444,111.195,4,https://api.spotify.com/v1/tracks/7u07WDKGH6LQ0E8evYhrWY,audio_features,spotify:track:7u07WDKGH6LQ0E8evYhrWY,0.529,,Jody Reynolds,Endless Sleep,1958,41,Jody Reynolds,Endless Sleep,,,,,,
0.78,https://api.spotify.com/v1/audio-analysis/5LHBKNgFqNdijZaev8g1j3,0.508,156160,0.569,5LHBKNgFqNdijZaev8g1j3,7.00E-05,0,0.0793,-13.067,1,0.0431,170.07,4,https://api.spotify.com/v1/tracks/5LHBKNgFqNdijZaev8g1j3,audio_features,spotify:track:5LHBKNgFqNdijZaev8g1j3,0.97,,Bobby Freeman,Do You Want To Dance?,1958,42,Bobby Freeman,Do You Want To Dance?,,,,,,
0.168,https://api.spotify.com/v1/audio-analysis/1BQOMZeYwzesvXANmRgrEp,0.646,144573,0.582,1BQOMZeYwzesvXANmRgrEp,4.55E-06,6,0.976,-12.679,1,0.0297,96.49,4,https://api.spotify.com/v1/tracks/1BQOMZeYwzesvXANmRgrEp,audio_features,spotify:track:1BQOMZeYwzesvXANmRgrEp,0.963,,Kalin Twins,When,1958,43,Kalin Twins,When,,,,,,
0.884,https://api.spotify.com/v1/audio-analysis/2fa1vwxc0cs3tX7hTr7mSR,0.199,145507,0.344,2fa1vwxc0cs3tX7hTr7mSR,4.06E-05,2,0.122,-10.649,1,0.0309,174.572,3,https://api.spotify.com/v1/tracks/2fa1vwxc0cs3tX7hTr7mSR,audio_features,spotify:track:2fa1vwxc0cs3tX7hTr7mSR,0.306,,Teddy Bears,To Know Him Is To Love Him,1958,44,Teddy Bears,To Know Him Is To Love Him,,,,,,
0.828,https://api.spotify.com/v1/audio-analysis/5ax1MN2MGW0ZJXquCkpuLM,0.388,161200,0.169,5ax1MN2MGW0ZJXquCkpuLM,0.0135,8,0.0812,-14.834,1,0.032,91.323,1,https://api.spotify.com/v1/tracks/5ax1MN2MGW0ZJXquCkpuLM,audio_features,spotify:track:5ax1MN2MGW0ZJXquCkpuLM,0.498,,Pat Boone,April Love,1958,45,Pat Boone,April Love,,,,,,
0.822,https://api.spotify.com/v1/audio-analysis/7jZwak3w1Sbwkb8aqusUwi,0.408,153933,0.497,7jZwak3w1Sbwkb8aqusUwi,0.839,7,0.718,-10.092,1,0.0374,204.592,4,https://api.spotify.com/v1/tracks/7jZwak3w1Sbwkb8aqusUwi,audio_features,spotify:track:7jZwak3w1Sbwkb8aqusUwi,0.928,,Duane Eddy,Rebel-'Rouser,1958,46,Duane Eddy,Rebel-'Rouser,,,,,,
0.868,https://api.spotify.com/v1/audio-analysis/05SaTv9cyWTnsw8U1rRaxB,0.468,164227,0.416,05SaTv9cyWTnsw8U1rRaxB,0.000214,10,0.0852,-7.265,1,0.0308,93.891,4,https://api.spotify.com/v1/tracks/05SaTv9cyWTnsw8U1rRaxB,audio_features,spotify:track:05SaTv9cyWTnsw8U1rRaxB,0.521,,Crescendos,Oh Julie,1958,47,Crescendos,Oh Julie,,,,,,
0.853,https://api.spotify.com/v1/audio-analysis/3LrrLUUgurCR11FmaLMnAT,0.571,150360,0.667,3LrrLUUgurCR11FmaLMnAT,3.28E-05,5,0.248,-8.152,1,0.0305,142.709,3,https://api.spotify.com/v1/tracks/3LrrLUUgurCR11FmaLMnAT,audio_features,spotify:track:3LrrLUUgurCR11FmaLMnAT,0.69,,Diamonds,The Stroll,1958,48,Diamonds,The Stroll,,,,,,
0.842,https://api.spotify.com/v1/audio-analysis/32CVurlBxtEYQlDm3yzCLl,0.61,113480,0.699,32CVurlBxtEYQlDm3yzCLl,1.85E-06,0,0.501,-8.739,1,0.176,97.924,4,https://api.spotify.com/v1/tracks/32CVurlBxtEYQlDm3yzCLl,audio_features,spotify:track:32CVurlBxtEYQlDm3yzCLl,0.859,,Elvis Presley,Hard-Headed Woman,1958,49,Elvis Presley,Hard-Headed Woman,,,,,,
0.947,https://api.spotify.com/v1/audio-analysis/1a4YRgItMM4aGilIg99elY,0.676,150960,0.424,1a4YRgItMM4aGilIg99elY,0.000494,9,0.119,-8.132,1,0.0329,148.373,4,https://api.spotify.com/v1/tracks/1a4YRgItMM4aGilIg99elY,audio_features,spotify:track:1a4YRgItMM4aGilIg99elY,0.493,,Buddy Holly,Peggy Sue,1958,50,Buddy Holly,Peggy Sue,,,,,,
0.749,https://api.spotify.com/v1/audio-analysis/7pE3xCbi3P4OyHWzONRZwB,0.676,149867,0.827,7pE3xCbi3P4OyHWzONRZwB,1.01E-06,10,0.0676,-6.919,1,0.0354,102.9,4,https://api.spotify.com/v1/tracks/7pE3xCbi3P4OyHWzONRZwB,audio_features,spotify:track:7pE3xCbi3P4OyHWzONRZwB,0.947,,Don Gibson,Oh Lonesome Me,1958,51,Don Gibson,Oh Lonesome Me,,,,,,
0.83,https://api.spotify.com/v1/audio-analysis/6h7QjxbS5XbfGIe0Oxij61,0.45,143040,0.668,6h7QjxbS5XbfGIe0Oxij61,0.00694,0,0.0857,-9.455,0,0.0968,171.421,3,https://api.spotify.com/v1/tracks/6h7QjxbS5XbfGIe0Oxij61,audio_features,spotify:track:6h7QjxbS5XbfGIe0Oxij61,0.829,,Big Bopper,Chantilly Lace,1958,52,Big Bopper,Chantilly Lace,,,,,,
0.917,https://api.spotify.com/v1/audio-analysis/6FDSdTU9gbHzfiV81vhsko,0.491,131827,0.148,6FDSdTU9gbHzfiV81vhsko,0.00759,9,0.116,-13.903,1,0.0317,108.977,1,https://api.spotify.com/v1/tracks/6FDSdTU9gbHzfiV81vhsko,audio_features,spotify:track:6FDSdTU9gbHzfiV81vhsko,0.197,,Rick Nelson,Lonesome Town,1958,53,Rick Nelson,Lonesome Town,,,,,,
0.468,https://api.spotify.com/v1/audio-analysis/1ktkBoXdDHD2N856EVKKTp,0.196,171920,0.282,1ktkBoXdDHD2N856EVKKTp,5.49E-06,1,0.488,-9.833,1,0.0325,76.157,4,https://api.spotify.com/v1/tracks/1ktkBoXdDHD2N856EVKKTp,audio_features,spotify:track:1ktkBoXdDHD2N856EVKKTp,0.205,,Frank Sinatra,All the Way,1958,54,Frank Sinatra,All the Way,,,,,,
0.823,https://api.spotify.com/v1/audio-analysis/6zGg2IF0FJYXRaOTPGWa24,0.206,185853,0.865,6zGg2IF0FJYXRaOTPGWa24,0.882,4,0.75,-10.77,1,0.154,91.01,4,https://api.spotify.com/v1/tracks/6zGg2IF0FJYXRaOTPGWa24,audio_features,spotify:track:6zGg2IF0FJYXRaOTPGWa24,0.59,,Elvis Presley,One Night,1958,55,Elvis Presley,One Night,,,,,,
0.636,https://api.spotify.com/v1/audio-analysis/0WPfx9FKqu60kJmxyOgFIJ,0.669,158733,0.481,0WPfx9FKqu60kJmxyOgFIJ,0.00203,9,0.137,-8.061,1,0.0314,120.33,4,https://api.spotify.com/v1/tracks/0WPfx9FKqu60kJmxyOgFIJ,audio_features,spotify:track:0WPfx9FKqu60kJmxyOgFIJ,0.556,,Robin Luke,Susie Darlin',1958,56,Robin Luke,Susie Darlin',,,,,,
0.639,https://api.spotify.com/v1/audio-analysis/1fJee72GXHYoCYO9gw5X6F,0.644,148507,0.506,1fJee72GXHYoCYO9gw5X6F,0,1,0.405,-6.602,1,0.0335,119.058,4,https://api.spotify.com/v1/tracks/1fJee72GXHYoCYO9gw5X6F,audio_features,spotify:track:1fJee72GXHYoCYO9gw5X6F,0.515,,Four Preps,26 Miles,1958,57,Four Preps,26 Miles,,,,,,
0.788,https://api.spotify.com/v1/audio-analysis/6vLBGiNkLjWvNMrummOSGK,0.278,140160,0.188,6vLBGiNkLjWvNMrummOSGK,0.000116,0,0.13,-15.558,1,0.0416,177.643,3,https://api.spotify.com/v1/tracks/6vLBGiNkLjWvNMrummOSGK,audio_features,spotify:track:6vLBGiNkLjWvNMrummOSGK,0.305,,Earl Grant,The End,1958,58,Earl Grant,The End,,,,,,
0.857,https://api.spotify.com/v1/audio-analysis/1C9vychO0sinY9pS7Ngqxd,0.72,136067,0.273,1C9vychO0sinY9pS7Ngqxd,1.53E-06,8,0.0902,-12.281,1,0.139,84.207,4,https://api.spotify.com/v1/tracks/1C9vychO0sinY9pS7Ngqxd,audio_features,spotify:track:1C9vychO0sinY9pS7Ngqxd,0.614,,Jimmie Rodgers,Kisses Sweeter Than Wine,1958,59,Jimmie Rodgers,Kisses Sweeter Than Wine,,,,,,
0.766,https://api.spotify.com/v1/audio-analysis/5FN5jb6U5OHYAS94iBWjJf,0.511,150320,0.491,5FN5jb6U5OHYAS94iBWjJf,0,11,0.207,-6.782,0,0.188,80.411,4,https://api.spotify.com/v1/tracks/5FN5jb6U5OHYAS94iBWjJf,audio_features,spotify:track:5FN5jb6U5OHYAS94iBWjJf,0.748,,Playmates,Beep Beep,1958,60,Playmates,Beep Beep,,,,,,
0.752,https://api.spotify.com/v1/audio-analysis/4NYFLbJjGX0tExZ8ySt2pz,0.593,143867,0.593,4NYFLbJjGX0tExZ8ySt2pz,0.768,0,0.376,-9.365,1,0.0272,108.906,4,https://api.spotify.com/v1/tracks/4NYFLbJjGX0tExZ8ySt2pz,audio_features,spotify:track:4NYFLbJjGX0tExZ8ySt2pz,0.835,,Mitch Miller,March From the River Kwai and Colonel Bogey,1958,61,Mitch Miller,March From the River Kwai and Colonel Bogey,,,,,,
0.755,https://api.spotify.com/v1/audio-analysis/3sWKLBzvLKyZPj6gLx9RpO,0.737,118293,0.529,3sWKLBzvLKyZPj6gLx9RpO,0,11,0.122,-8.021,1,0.0338,128.037,4,https://api.spotify.com/v1/tracks/3sWKLBzvLKyZPj6gLx9RpO,audio_features,spotify:track:3sWKLBzvLKyZPj6gLx9RpO,0.856,,Everly Brothers,Problems,1958,62,Everly Brothers,Problems,,,,,,
0.703,https://api.spotify.com/v1/audio-analysis/6GNzFswd2lirFJ2ocGCQQ5,0.786,131667,0.641,6GNzFswd2lirFJ2ocGCQQ5,3.17E-06,5,0.152,-16.072,1,0.0722,139.472,4,https://api.spotify.com/v1/tracks/6GNzFswd2lirFJ2ocGCQQ5,audio_features,spotify:track:6GNzFswd2lirFJ2ocGCQQ5,0.948,,Bobby Darin,Queen of the Hop,1958,63,Bobby Darin,Queen of the Hop,,,,,,
0.353,https://api.spotify.com/v1/audio-analysis/2ba8VkJ79brOalVYeQmr1D,0.8,128267,0.564,2ba8VkJ79brOalVYeQmr1D,1.48E-06,0,0.0698,-6.075,1,0.0446,122.215,4,https://api.spotify.com/v1/tracks/2ba8VkJ79brOalVYeQmr1D,audio_features,spotify:track:2ba8VkJ79brOalVYeQmr1D,0.951,,Will Glahe,Liechtensteiner Polka,1958,64,Will Glahe,Liechtensteiner Polka,,,,,,
0.821,https://api.spotify.com/v1/audio-analysis/2dniIpTXZYRJy47ugUEYQG,0.652,110107,0.725,2dniIpTXZYRJy47ugUEYQG,0.319,10,0.247,-13.573,0,0.0586,96.621,4,https://api.spotify.com/v1/tracks/2dniIpTXZYRJy47ugUEYQG,audio_features,spotify:track:2dniIpTXZYRJy47ugUEYQG,0.979,,Elvis Presley,I Got Stung,1958,65,Elvis Presley,I Got Stung,,,,,,
0.868,https://api.spotify.com/v1/audio-analysis/6SW50CFLBpAWGDB0VtbTuW,0.488,168573,0.121,6SW50CFLBpAWGDB0VtbTuW,2.56E-05,1,0.243,-19.629,1,0.0286,104.434,4,https://api.spotify.com/v1/tracks/6SW50CFLBpAWGDB0VtbTuW,audio_features,spotify:track:6SW50CFLBpAWGDB0VtbTuW,0.367,,Andy Williams,Are You Sincere,1958,66,Andy Williams,Are You Sincere,,,,,,
0.399,https://api.spotify.com/v1/audio-analysis/2byqYLWfE9ZljbQ9v6yRfX,0.661,125440,0.682,2byqYLWfE9ZljbQ9v6yRfX,4.85E-06,9,0.0822,-8.339,1,0.0311,86.371,4,https://api.spotify.com/v1/tracks/2byqYLWfE9ZljbQ9v6yRfX,audio_features,spotify:track:2byqYLWfE9ZljbQ9v6yRfX,0.967,,Ricky Nelson,I Got a Feeling,1958,67,Ricky Nelson,I Got a Feeling,,,,,,
0.822,https://api.spotify.com/v1/audio-analysis/3JebzygT2LJdcS24gfZ6ti,0.554,139000,0.29,3JebzygT2LJdcS24gfZ6ti,1.05E-05,4,0.0994,-10.404,1,0.0253,84.856,4,https://api.spotify.com/v1/tracks/3JebzygT2LJdcS24gfZ6ti,audio_features,spotify:track:3JebzygT2LJdcS24gfZ6ti,0.777,,Poni Tails,Born Too Late,1958,68,Poni Tails,Born Too Late,,,,,,
0.103,https://api.spotify.com/v1/audio-analysis/4aWgjyOJiJNrCGyaueQoVl,0.778,154733,0.794,4aWgjyOJiJNrCGyaueQoVl,6.45E-06,6,0.133,-9.024,1,0.154,98.783,4,https://api.spotify.com/v1/tracks/4aWgjyOJiJNrCGyaueQoVl,audio_features,spotify:track:4aWgjyOJiJNrCGyaueQoVl,0.926,,Johnny Otis Show,Willie and the Hand Jive,1958,69,Johnny Otis Show,Willie and the Hand Jive,,,,,,
0.914,https://api.spotify.com/v1/audio-analysis/0KayDFomB8iDyAdOpKfKTK,0.523,143267,0.509,0KayDFomB8iDyAdOpKfKTK,0,3,0.267,-8.451,1,0.03,125.539,4,https://api.spotify.com/v1/tracks/0KayDFomB8iDyAdOpKfKTK,audio_features,spotify:track:0KayDFomB8iDyAdOpKfKTK,0.789,,Four Preps,Big Man,1958,70,Four Preps,Big Man,,,,,,
0.779,https://api.spotify.com/v1/audio-analysis/1nzNNTayRcJ2Oa48zJnnM7,0.552,127240,0.624,1nzNNTayRcJ2Oa48zJnnM7,0,9,0.135,-7.409,1,0.04,96.864,4,https://api.spotify.com/v1/tracks/1nzNNTayRcJ2Oa48zJnnM7,audio_features,spotify:track:1nzNNTayRcJ2Oa48zJnnM7,0.822,,Crickets,Oh Boy,1958,71,Crickets,Oh Boy,,,,,,
0.786,https://api.spotify.com/v1/audio-analysis/0HawB5dqy8POPvScBz7uQ9,0.671,147600,0.24,0HawB5dqy8POPvScBz7uQ9,0,10,0.0732,-12.387,1,0.0418,67.636,4,https://api.spotify.com/v1/tracks/0HawB5dqy8POPvScBz7uQ9,audio_features,spotify:track:0HawB5dqy8POPvScBz7uQ9,0.684,,Chuck Willis,What Am I Living For,1958,72,Chuck Willis,What Am I Living For,,,,,,
0.748,https://api.spotify.com/v1/audio-analysis/4Hbe0lRKsXtDZ2wQIovz7I,0.522,161560,0.806,4Hbe0lRKsXtDZ2wQIovz7I,5.48E-05,10,0.313,-9.097,1,0.0817,168.078,4,https://api.spotify.com/v1/tracks/4Hbe0lRKsXtDZ2wQIovz7I,audio_features,spotify:track:4Hbe0lRKsXtDZ2wQIovz7I,0.969,,Chuck Berry,Johnny B Goode,1958,73,Chuck Berry,Johnny B Goode,,,,,,
0.123,https://api.spotify.com/v1/audio-analysis/3oAWTk92mZBxKBOKf8mR5v,0.715,119360,0.882,3oAWTk92mZBxKBOKf8mR5v,0.107,11,0.175,-8.61,0,0.0593,156.571,4,https://api.spotify.com/v1/tracks/3oAWTk92mZBxKBOKf8mR5v,audio_features,spotify:track:3oAWTk92mZBxKBOKf8mR5v,0.957,,Eddie Cochran,Summertime Blues,1958,74,Eddie Cochran,Summertime Blues,,,,,,
0.681,https://api.spotify.com/v1/audio-analysis/3Ud0Z2i2ilRkREJZkeNsye,0.748,169253,0.166,3Ud0Z2i2ilRkREJZkeNsye,0.482,7,0.0813,-14.963,1,0.0343,122.25,4,https://api.spotify.com/v1/tracks/3Ud0Z2i2ilRkREJZkeNsye,audio_features,spotify:track:3Ud0Z2i2ilRkREJZkeNsye,0.5,,Roger Williams,Near You,1958,75,Roger Williams,Near You,,,,,,
0.314,https://api.spotify.com/v1/audio-analysis/4Ke1CYcm2wYDFlOhziFFjK,0.833,202693,0.0756,4Ke1CYcm2wYDFlOhziFFjK,0,4,0.111,-20.822,0,0.147,136.007,4,https://api.spotify.com/v1/tracks/4Ke1CYcm2wYDFlOhziFFjK,audio_features,spotify:track:4Ke1CYcm2wYDFlOhziFFjK,0.338,,Peggy Lee,Fever,1958,76,Peggy Lee,Fever,,,,,,
0.838,https://api.spotify.com/v1/audio-analysis/7f4rOYT3NqBWnTCRc2cRpB,0.243,173267,0.334,7f4rOYT3NqBWnTCRc2cRpB,3.16E-06,0,0.187,-10.097,1,0.0298,94.409,3,https://api.spotify.com/v1/tracks/7f4rOYT3NqBWnTCRc2cRpB,audio_features,spotify:track:7f4rOYT3NqBWnTCRc2cRpB,0.369,,Ed Townsend,For Your Love,1958,77,Ed Townsend,For Your Love,,,,,,
0.677,https://api.spotify.com/v1/audio-analysis/36Jxpbk3PlcDo9hSGiAsfU,0.38,147400,0.336,36Jxpbk3PlcDo9hSGiAsfU,0,8,0.266,-8.949,1,0.0276,79.578,4,https://api.spotify.com/v1/tracks/36Jxpbk3PlcDo9hSGiAsfU,audio_features,spotify:track:36Jxpbk3PlcDo9hSGiAsfU,0.6,,Paul Anka,You Are My Destiny,1958,78,Paul Anka,You Are My Destiny,,,,,,
0.843,https://api.spotify.com/v1/audio-analysis/0xnicO86V15DW2D2d7rX1u,0.519,174093,0.332,0xnicO86V15DW2D2d7rX1u,4.41E-06,10,0.117,-12.642,1,0.0262,100.887,4,https://api.spotify.com/v1/tracks/0xnicO86V15DW2D2d7rX1u,audio_features,spotify:track:0xnicO86V15DW2D2d7rX1u,0.57,,Art,Chanson D'Amour,1958,79,Art,Chanson D'Amour,Dotty Todd,,,,,
0.131,https://api.spotify.com/v1/audio-analysis/5bWJo6ey0dQgKlaz1GTEBf,0.734,158760,0.656,5bWJo6ey0dQgKlaz1GTEBf,0,10,0.0967,-9.041,1,0.0458,121.999,4,https://api.spotify.com/v1/tracks/5bWJo6ey0dQgKlaz1GTEBf,audio_features,spotify:track:5bWJo6ey0dQgKlaz1GTEBf,0.974,,Lou Monte,Lazy Mary,1958,80,Lou Monte,Lazy Mary,,,,,,
0.583,https://api.spotify.com/v1/audio-analysis/5HwAaXDLVDgVcoGIjDRANK,0.678,130827,0.407,5HwAaXDLVDgVcoGIjDRANK,0,3,0.121,-11.037,0,0.055,97.957,4,https://api.spotify.com/v1/tracks/5HwAaXDLVDgVcoGIjDRANK,audio_features,spotify:track:5HwAaXDLVDgVcoGIjDRANK,0.641,,Johnny Cash,Ballad of a Teenage Queen,1958,81,Johnny Cash,Ballad of a Teenage Queen,,,,,,
0.851,https://api.spotify.com/v1/audio-analysis/2Qtk9KM37ibE5w3M6TQHV3,0.42,155400,0.0475,2Qtk9KM37ibE5w3M6TQHV3,1.47E-05,10,0.0951,-18.725,1,0.0537,182.919,3,https://api.spotify.com/v1/tracks/2Qtk9KM37ibE5w3M6TQHV3,audio_features,spotify:track:2Qtk9KM37ibE5w3M6TQHV3,0.292,,Pat Boone,It's Too Soon to Know,1958,82,Pat Boone,It's Too Soon to Know,,,,,,
0.528,https://api.spotify.com/v1/audio-analysis/1Y7PR1ThUf9Q5rPOnNAeWK,0.624,161893,0.517,1Y7PR1ThUf9Q5rPOnNAeWK,2.73E-06,5,0.116,-11.941,1,0.0515,76.817,4,https://api.spotify.com/v1/tracks/1Y7PR1ThUf9Q5rPOnNAeWK,audio_features,spotify:track:1Y7PR1ThUf9Q5rPOnNAeWK,0.895,,Jimmy McCracklin,The Walk,1958,83,Jimmy McCracklin,The Walk,,,,,,
0.817,https://api.spotify.com/v1/audio-analysis/6y7GPudskCX2luLdFOHyO7,0.76,153760,0.527,6y7GPudskCX2luLdFOHyO7,0,2,0.118,-9.239,1,0.063,140.004,4,https://api.spotify.com/v1/tracks/6y7GPudskCX2luLdFOHyO7,audio_features,spotify:track:6y7GPudskCX2luLdFOHyO7,0.918,,Perry Como,Kewpie Doll,1958,84,Perry Como,Kewpie Doll,,,,,,
0.37,https://api.spotify.com/v1/audio-analysis/1MkPFLINOUHthmArVvKKom,0.691,134093,0.13,1MkPFLINOUHthmArVvKKom,0.019,0,0.113,-16.944,1,0.0357,104.046,4,https://api.spotify.com/v1/tracks/1MkPFLINOUHthmArVvKKom,audio_features,spotify:track:1MkPFLINOUHthmArVvKKom,0.438,,George Hamilton Iv,Why Don't They Understand,1958,85,George Hamilton Iv,Why Don't They Understand,,,,,,
0.352,https://api.spotify.com/v1/audio-analysis/5Xyt4rammXH3LcUuSvOwfo,0.53,132200,0.932,5Xyt4rammXH3LcUuSvOwfo,0,7,0.0706,-5.619,1,0.0386,138.972,4,https://api.spotify.com/v1/tracks/5Xyt4rammXH3LcUuSvOwfo,audio_features,spotify:track:5Xyt4rammXH3LcUuSvOwfo,0.968,,Frankie Avalon,Dede Dinah,1958,86,Frankie Avalon,Dede Dinah,,,,,,
0.957,https://api.spotify.com/v1/audio-analysis/6UM5WX0bgEkcv1CzKWyacv,0.463,115200,0.0924,6UM5WX0bgEkcv1CzKWyacv,0.00508,10,0.135,-16.966,1,0.0278,70.343,4,https://api.spotify.com/v1/tracks/6UM5WX0bgEkcv1CzKWyacv,audio_features,spotify:track:6UM5WX0bgEkcv1CzKWyacv,0.333,,Pat Boone,Sugar Moon,1958,87,Pat Boone,Sugar Moon,,,,,,
0.834,https://api.spotify.com/v1/audio-analysis/4FrMb1ckGBrhARbHySQKx5,0.587,141040,0.34,4FrMb1ckGBrhARbHySQKx5,0,3,0.0955,-9.387,1,0.0256,90.523,4,https://api.spotify.com/v1/tracks/4FrMb1ckGBrhARbHySQKx5,audio_features,spotify:track:4FrMb1ckGBrhARbHySQKx5,0.526,,Everly Brothers,Devoted to You,1958,88,Everly Brothers,Devoted to You,,,,,,
0.815,https://api.spotify.com/v1/audio-analysis/0L9DyLA4dvAHCc2YUVJM9Y,0.503,176093,0.388,0L9DyLA4dvAHCc2YUVJM9Y,0.000232,10,0.0818,-8.638,1,0.0281,104.183,4,https://api.spotify.com/v1/tracks/0L9DyLA4dvAHCc2YUVJM9Y,audio_features,spotify:track:0L9DyLA4dvAHCc2YUVJM9Y,0.368,,Chantels,Maybe,1958,89,Chantels,Maybe,,,,,,
0.716,https://api.spotify.com/v1/audio-analysis/4KBukqcdrcNP6gBLJzGabM,0.666,116750,0.44,4KBukqcdrcNP6gBLJzGabM,3.26E-05,4,0.0917,-9.53,1,0.0395,81.807,4,https://api.spotify.com/v1/tracks/4KBukqcdrcNP6gBLJzGabM,audio_features,spotify:track:4KBukqcdrcNP6gBLJzGabM,0.757,,Kathy Linden,Billy,1958,90,Kathy Linden,Billy,,,,,,
0.743,https://api.spotify.com/v1/audio-analysis/5plFxJ5v8FLIJycilxn9bG,0.548,108303,0.412,5plFxJ5v8FLIJycilxn9bG,0.000115,10,0.367,-13.782,1,0.0576,148.669,4,https://api.spotify.com/v1/tracks/5plFxJ5v8FLIJycilxn9bG,audio_features,spotify:track:5plFxJ5v8FLIJycilxn9bG,0.909,,Johnny Cash,Guess Things Happen That Way,1958,91,Johnny Cash,Guess Things Happen That Way,,,,,,
0.862,https://api.spotify.com/v1/audio-analysis/1hmYmgmcf7g425sfCT19RK,0.632,144300,0.509,1hmYmgmcf7g425sfCT19RK,0.0427,7,0.737,-10.107,1,0.0705,119.695,4,https://api.spotify.com/v1/tracks/1hmYmgmcf7g425sfCT19RK,audio_features,spotify:track:1hmYmgmcf7g425sfCT19RK,0.556,,Olympics,Western Movies,1958,92,Olympics,Western Movies,,,,,,
0.522,https://api.spotify.com/v1/audio-analysis/4pSya99C9RPXHILeAK0bDj,0.488,168427,0.677,4pSya99C9RPXHILeAK0bDj,0,3,0.763,-13.385,1,0.0501,101.683,4,https://api.spotify.com/v1/tracks/4pSya99C9RPXHILeAK0bDj,audio_features,spotify:track:4pSya99C9RPXHILeAK0bDj,0.737,,Roy Hamilton,Don't Let Go,1958,93,Roy Hamilton,Don't Let Go,,,,,,
0.5,https://api.spotify.com/v1/audio-analysis/3sCqhKpSxggUAE8hZkUnXB,0.435,140095,0.648,3sCqhKpSxggUAE8hZkUnXB,1.16E-05,0,0.311,-7.583,1,0.0795,174.572,4,https://api.spotify.com/v1/tracks/3sCqhKpSxggUAE8hZkUnXB,audio_features,spotify:track:3sCqhKpSxggUAE8hZkUnXB,0.91,,Hollywood Flames,Buzz-Buzz-Buzz,1958,94,Hollywood Flames,Buzz-Buzz-Buzz,,,,,,
0.401,https://api.spotify.com/v1/audio-analysis/7dy4kr1TLXTbhQEAhPlh8N,0.41,162133,0.804,7dy4kr1TLXTbhQEAhPlh8N,0,5,0.279,-10.154,1,0.0482,170.185,4,https://api.spotify.com/v1/tracks/7dy4kr1TLXTbhQEAhPlh8N,audio_features,spotify:track:7dy4kr1TLXTbhQEAhPlh8N,0.866,,Jerry Lee Lewis,Breathless,1958,95,Jerry Lee Lewis,Breathless,,,,,,
0.59,https://api.spotify.com/v1/audio-analysis/566pW8QSYKpLLZ5JRrStUV,0.644,120827,0.467,566pW8QSYKpLLZ5JRrStUV,0.0032,9,0.108,-15.255,1,0.0392,116.639,4,https://api.spotify.com/v1/tracks/566pW8QSYKpLLZ5JRrStUV,audio_features,spotify:track:566pW8QSYKpLLZ5JRrStUV,0.966,,Jan,Jennie Lee,1958,96,Jan,Jennie Lee,Arnie,,,,,
0.926,https://api.spotify.com/v1/audio-analysis/1WVRUZn53ozgLLJF2CKp3y,0.466,134067,0.892,1WVRUZn53ozgLLJF2CKp3y,0.552,4,0.2,-5.208,0,0.0583,76.606,4,https://api.spotify.com/v1/tracks/1WVRUZn53ozgLLJF2CKp3y,audio_features,spotify:track:1WVRUZn53ozgLLJF2CKp3y,0.77,,Royaltones,Poor Boy,1958,97,Royaltones,Poor Boy,,,,,,
0.921,https://api.spotify.com/v1/audio-analysis/58ojWS1EGL6z5rEOELtJmH,0.684,172667,0.277,58ojWS1EGL6z5rEOELtJmH,6.54E-06,4,0.124,-13.1,1,0.0533,145.155,4,https://api.spotify.com/v1/tracks/58ojWS1EGL6z5rEOELtJmH,audio_features,spotify:track:58ojWS1EGL6z5rEOELtJmH,0.642,,Marty Robbins,The Story of My Life,1958,98,Marty Robbins,The Story of My Life,,,,,,
0.881,https://api.spotify.com/v1/audio-analysis/7FznuAphcIxCkQb6w5UeHv,0.302,176067,0.219,7FznuAphcIxCkQb6w5UeHv,0,2,0.181,-11.645,1,0.0317,118.132,4,https://api.spotify.com/v1/tracks/7FznuAphcIxCkQb6w5UeHv,audio_features,spotify:track:7FznuAphcIxCkQb6w5UeHv,0.385,,Frankie Avalon,I'll Wait For You,1958,99,Frankie Avalon,I'll Wait For You,,,,,,
0.461,https://api.spotify.com/v1/audio-analysis/1TRBNskaco4d6OQ9uVY7rz,0.546,123653,0.623,1TRBNskaco4d6OQ9uVY7rz,4.32E-05,8,0.195,-12.136,1,0.0352,147.226,4,https://api.spotify.com/v1/tracks/1TRBNskaco4d6OQ9uVY7rz,audio_features,spotify:track:1TRBNskaco4d6OQ9uVY7rz,0.976,,Frankie Avalon,Ginger Bread,1958,100,Frankie Avalon,Ginger Bread,,,,,,
