year,rank,artist1,title,artist2,artist3,artist4,artist5,artist6
1963,76,Johnny Mathis,What Will My Mary Say,,,,,
1963,77,Jan Bradley,Mama Didn't Lie,,,,,
1963,78,Bobby Vee,The Night Has A Thousand Eyes,,,,,
1963,79,Cookies,Don't Say Nothin' Bad About My Baby,,,,,
1963,80,Johnny Cash,Ring Of Fire,,,,,
1963,81,Doris Troy,Just One Look,,,,,
1963,82,Allan Sherman,"Hello Muddah, Hello Fadduh! (A Letter From Camp)",,,,,
1963,83,Lesley Gore,Judy's Turn To Cry,,,,,
1963,84,Rolf Harris,"Tie Me Kangaroo Down, Sport",,,,,
1963,85,Miracles,Mickey's Monkey,,,,,
1963,86,Dion,"Donna, The Prima Donna",,,,,
1963,87,Nat King Cole,"That Sunday, That Summer",,,,,
1963,88,Sam Cooke,Another Saturday Night,,,,,
1963,89,Al Martino,"Painted, Tainted Rose",,,,,
1963,90,Dixiebelles,Down At Papa Joe's, Cornbread,,,,
1963,91,Steve Lawrence,Go Away Little Girl,,,,,
1963,92,Ray Charles,Take These Chains From My Heart,,,,,
1963,93,Sunny,Talk To Me,The Sunglows,,,,
1963,94,Martha,Come And Get These Memories,The Vandellas,,,,
1963,95,Elvis Presley,Bossa Nova Baby,,,,,
1963,96,Dee Dee Sharp,Do The Bird,,,,,
1963,97,Beach Boys,Shut Down,,,,,
1963,98,Chiffons,One Fine Day,,,,,
1963,99,Bobby Bare,500 Miles Away From Home,,,,,
1963,100,Del Shannon,Little Town Flirt,,,,,
1962,1,Mr. Acker Bilk,Stranger On The Shore,,,,,
1962,2,Ray Charles,I Can't Stop Loving You,,,,,
1962,3,Dee Dee Sharp,Mashed Potato Time,,,,,
1962,4,Bobby Vinton,Roses Are Red (My Love),,,,,
1962,5,David Rose,The Stripper,,,,,
1962,6,Shelley Fabares,Johnny Angel,,,,,
1962,7,Little Eva,The Loco-Motion,,,,,
1962,8,Sensations,Let Me In,,,,,
1962,9,Chubby Checker,The Twist,,,,,
1962,10,Shirelles,Soldier Boy,,,,,
1962,11,Bruce Channel,Hey! Baby,,,,,
1962,12,Dion,The Wanderer,,,,,
1962,13,Gene Chandler,Duke Of Earl,,,,,
1962,14,Freddy Cannon,Palisades Park,,,,,
1962,15,Neil Sedaka,Breaking Up Is Hard To Do,,,,,
1962,16,Claude King,Wolverton Mountain,,,,,
1962,17,Chubby Checker,Slow Twistin',,,,,
1962,18,Johnny Tillotson,It Keeps Right On a-Hurtin',,,,,
1962,19,Mary Wells,The One Who Really Loves You,,,,,
1962,20,Elvis Presley,Good Luck Charm,,,,,
1962,21,Kenny Ball,Midnight In Moscow,,,,,
1962,22,Tommy Roe,Sheila,,,,,
1962,23,Sam Cooke,Twistin' The Night Away,,,,,
1962,24,Orlons,Wah-Watusi,,,,,
1962,25,Joey Dee,Peppermint Twist,The Starlighters,,,,
1962,26,Brenda Lee,Break It To Me Gently,,,,,
1962,27,Marvelettes,Playboy,,,,,
1962,28,Nat King Cole,Ramblin' Rose,,,,,
1962,29,Brian Hyland,Sealed With A Kiss,,,,,
1962,30,Jay,She Cried,The Americans,,,,
1962,31,Connie Francis,Don't Break The Heart That Loves You,,,,,
1962,32,Gary U.S. Bonds,Dear Lady Twist,,,,,
1962,33,Sue Thompson,Norman,,,,,
1962,34,Ketty Lester,Love Letters,,,,,
1962,35,Claudine Clark,Party Lights,,,,,
1962,36,Highwaymen,Cotton Fields,,,,,
1962,37,Bent Fabric,Alley Cat,,,,,
1962,38,Isley Brothers,Twist And Shout,,,,,
1962,39,Richard Chamberlain,Theme From Dr. Kildare,,,,,
1962,40,Ace Cannon,Tuff,,,,,
1962,41,Clyde Mcphatter,"Lover, Please",,,,,
1962,42,Barbara George,I Know,,,,,
1962,43,Rick Nelson,Young World,,,,,
1962,44,Shirelles,Baby It's You,,,,,
1962,45,Pat Boone,Speedy Gonzales,,,,,
1962,46,Burl Ives,A Little Bitty Tear,,,,,
1962,47,Everly Brothers,Crying In The Rain,,,,,
1962,48,Emilio Pericoli,Al Di La',,,,,
1962,49,Ernie Maresca,Shout! Shout! (Knock Yourself Out),,,,,
1962,50,Don,What's Your Name,Juan,,,,
1962,51,Corsairs,Smoky Places,,,,,
1962,52,Sam Cooke,Having A Party,,,,,
1962,53,Booker T,Green Onions,The MG's,,,,
1962,54,Ray Charles,You Don't Know Me,,,,,
1962,55,Four Seasons,Sherry,,,,,
1962,56,Joanie Sommers,Johnny Get Angry,,,,,
1962,57,Elvis Presley,Can't Help Falling In Love,,,,,
1962,58,Joey Dee,Shout,,,,,
1962,59,"Dave ""Baby"" Cortez",Rinky Dink,,,,,
1962,60,Henry Mancini,Moon River,,,,,
1962,61,Ray Stevens,Ahab The Arab,,,,,
1962,62,Bobby Darin,Things,,,,,
1962,63,Gene Pitney,The Man Who Shot Liberty Valance,,,,,
1962,64,Duprees,You Belong To Me,,,,,
1962,65,Roy,Dream Baby,bison,,,,
1962,66,Joe Henderson,Snap Your Fingers,,,,,
1962,67,Dion,Lovers Who Wander,,,,,
1962,68,Chris Montez,Let's Dance,,,,,
1962,69,Johnny Crawford,Cindy's Birthday,,,,,
1962,70,Mary Wells,You Beat Me To The Punch,,,,,
1962,71,Barbara Lynn,You'll Lose A Good Thing,,,,,
1962,72,Crystals,Uptown,,,,,
1962,73,Brenda Lee,Everybody Loves Me But You,,,,,
1962,74,Dickie Lee,Patches,,,,,
1962,75,Jimmy Clanton,Venus In Blue Jeans,,,,,
1962,76,Paul Anka,Love Me Warm And Tender,,,,,
1962,77,Ricky Nelson,Teenage Idol,,,,,
1962,78,Patsy Cline,She's Got You,,,,,
1962,79,Larry Finnegan,Dear One,,,,,
1962,80,James Darren,Her Royal Majesty,,,,,
1962,81,Walter Brennan,Old Rivers,,,,,
1962,82,Burl Ives,Funny Way Of Laughin',,,,,
1962,83,Billy Vaughn,A Swingin' Safari,,,,,
1962,84,Dick,Tell Me,Deedee,,,,
1962,85,Jimmy Dean,P.T. 109,,,,,
1962,86,Dion,Little Diane,,,,,
1962,87,Billy Joe,Percolator (Twist),The Checkmates,,,,
1962,88,Gary U.S. Bonds,"Twist, Twist Senora",,,,,
1962,89,Jimmy Soul,Twistin' Matilda,,,,,
1962,90,Dee Dee Sharp,Gravy,,,,,
1962,91,Jimmy Smith,Walk On The Wild Side,,,,,
1962,92,King Curtis,Soul Twist,,,,,
1962,93,Bobby Rydell,I'll Never Dance Again,,,,,
1962,94,Ikettes,I'm Blue,,,,,
1962,95,Kingston Trio,Where Have All The Flowers Gone,,,,,
1962,96,Eddie Hodges,(Girls Girls Girls) Made To Love,,,,,
1962,97,Gene Pitney,Town Without Pity,,,,,
1962,98,Peter,If I Had A Hammer,Paul,Mary,,,
1962,99,Ronnie,I Wish That We Were Married,The Hi-lites,,,,
1962,100,Beach Boys,Surfin' Safari,,,,,
1961,1,Bobby Lewis,Tossin' And Turnin',,,,,
1961,2,Patsy Cline,I Fall To Pieces,,,,,
1961,3,Highwaymen,Michael,,,,,
1961,4,Roy,Cryin',bison,,,,
1961,5,Del Shannon,Runaway,,,,,
1961,6,Jive Five,My True Story,,,,,
1961,7,Chubby Checker,Pony Time,,,,,
1961,8,String-a-longs,Wheels,,,,,
1961,9,Dee Clark,Raindrops,,,,,
1961,10,Joe Dowell,Wooden Heart,,,,,
1961,11,Lawrence Welk,Calcutta,,,,,
1961,12,Bobby Vee,Take Good Care Of My Baby,,,,,
1961,13,Roy,Running Scared,bison,,,,
1961,14,Shirelles,Dedicated To The One I Love,,,,,
1961,15,Mar-Keys,Last Night,,,,,
1961,16,Shirelles,Will You Love Me Tomorrow,,,,,
1961,17,Ferrante,Exodus,Teicher,,,,
1961,18,Connie Francis,Where The Boys Are,,,,,
1961,19,Ray Charles,Hit The Road Jack,,,,,
1961,20,Sue Thompson,Sad Movies (Make Me Cry),,,,,
1961,21,Ernie K-Doe,Mother-In-Law,,,,,
1961,22,Dovells,Bristol Stomp,,,,,
1961,23,Ricky Nelson,Travelin' Man,,,,,
1961,24,Miracles,Shop Around,,,,,
1961,25,Brook Benton,The Boll Weevil Song,,,,,
1961,26,Gene Mcdaniels,A Hundred Pounds Of Clay,,,,,
1961,27,Dick,The Mountain's High,Deedee,,,,
1961,28,Marty Robbins,Don't Worry,,,,,
1961,29,Floyd Cramer,On The Rebound,,,,,
1961,30,Steve Lawrence,Portrait Of My Love,,,,,
1961,31,"Gary ""U.S."" Bonds",Quarter To Three,,,,,
1961,32,Barry Mann,"Who Put The Bomp (In The Bomp, Bomp, Bomp)",,,,,
1961,33,Neil Sedaka,Calendar Girl,,,,,
1961,34,Chris Kenner,I Like It Like That,,,,,
1961,35,Jorgen Ingmann,Apache,,,,,
1961,36,Linda Scott,Don't Bet Money Honey,,,,,
1961,37,Johnny Tillotson,Without You,,,,,
1961,38,Ferlin Husky,Wings Of A Dove,,,,,
1961,39,Elvis Presley,Little Sister,,,,,
1961,40,Marcels,Blue Moon,,,,,
1961,41,Shep,Daddy's Home,The Limelites,,,,
1961,42,Troy Shondell,This Time,,,,,
1961,43,Clarence Frogman Henry,I Don't Know Why But I Do,,,,,
1961,44,Kokomo,Asia Minor,,,,,
1961,45,Faron Young,Hello Walls,,,,,
1961,46,Dion,Runaround Sue,,,,,
1961,47,Arthur Lyman,Yellow Bird,,,,,
1961,48,Timi Yuro,Hurt,,,,,
1961,49,Ricky Nelson,Hello Mary Lou,,,,,
1961,50,Capris,There's A Moon Out Tonight,,,,,
1961,51,Elvis Presley,Surrender,,,,,
1961,52,Paris Sisters,I Love How You Love Me,,,,,
1961,53,Lee Dorsey,Ya Ya,,,,,
1961,54,"Gary ""U.S."" Bonds",School Is Out,,,,,
1961,55,Bob Moore,Mexico,,,,,
1961,56,Ral Donner,You Don't Know What You've Got (Until You Lose It),,,,,
1961,57,Everly Brothers,Walk Right Back,,,,,
1961,58,Lettermen,The Way You Look Tonight,,,,,
1961,59,Pat Boone,Moody River,,,,,
1961,60,Ray Charles,One Mint Julep,,,,,
1961,61,Adam Wade,Take Good Care Of Her,,,,,
1961,62,Carla Thomas,Gee Whiz (Look At His Eyes),,,,,
1961,63,Ben E. King,Stand By Me,,,,,
1961,64,Ben E. King,Spanish Harlem,,,,,
1961,65,Ike,It's Gonna Work Out Fine,Tina Turner,,,,
1961,66,Echoes,Baby Blue,,,,,
1961,67,Buzz Clifford,Baby Sittin' Boogie,,,,,
1961,68,Del Shannon,Hats Off To Larry,,,,,
1961,69,Caesar,Those Oldies But Goodies,The Romans,,,,
1961,70,Chubby Checker,The Fly,,,,,
1961,71,Elvis Presley,(Marie's The Name) His Latest Flame,,,,,
1961,72,Bert Kaempfert,Wonderland By Night,His Orch.,,,,
1961,73,Tony,Bless You,lando,,,,
1961,74,Linda Scott,I've Told Every Little Star,,,,,
1961,75,Bobby Lewis,One Track Mind,,,,,
1961,76,Rosie,Angel Baby,The Originals,,,,
1961,77,Curtis Lee,Pretty Little Angel Eyes,,,,,
1961,78,Brook Benton,Think Twice,,,,,
1961,79,Lonnie Donegan,Does Your Chewing Gum Lose Its Flavor (On The Bedpost Overnight),,,,,
1961,80,Connie Francis,Breakin' In A Brand New Broken Heart,,,,,
1961,81,Shirelles,Mama Said,,,,,
1961,82,Fats Domino,Let The Four Winds Blow,,,,,
1961,83,Adam Wade,The Writing On The Wall,,,,,
1961,84,Matt Monroe,My Kind Of Girl,,,,,
1961,85,Paul Anka,"Tonight My Love, Tonight",,,,,
1961,86,Jimmy Dean,Big Bad John,,,,,
1961,87,Bobby Rydell,Good Time Baby,,,,,
1961,88,Floyd Cramer,San Antonio Rose,,,,,
1961,89,Bobby Vee,Rubber Ball,,,,,
1961,90,Ray Peterson,Missing You,,,,,
1961,91,Brenda Lee,Dum Dum,,,,,
1961,92,Eddie Hodges,I'm Gonna Knock On Your Door,,,,,
1961,93,Brenda Lee,You Can Depend On Me,,,,,
1961,94,Chubby Checker,Let's Twist Again,,,,,
1961,95,Dave Brubeck,Take Five,,,,,
1961,96,Elvis Presley,Are You Lonesome Tonight,,,,,
1961,97,Don Gibson,Sea Of Heartbreak,,,,,
1961,98,Four Preps,More Money For You And Me Medley,,,,,
1961,99,Bobby Darin,You Must Have Been A Beautiful Baby,,,,,
1961,100,Drifters,Please Stay,,,,,
1960,1,Percy Faith,"Theme From ""A Summer Place""",,,,,
1960,2,Jim Reeves,He'll Have To Go,,,,,
1960,3,Everly Brothers,Cathy's Clown,,,,,
1960,4,Johnny Preston,Running Bear,,,,,
1960,5,Mark Dinning,Teen Angel,,,,,
1960,6,Brenda Lee,I'm Sorry,,,,,
1960,7,Elvis Presley,It's Now Or Never,,,,,
1960,8,Jimmy Jones,Handy Man,,,,,
1960,9,Elvis Presley,Stuck On You,,,,,
1960,10,Chubby Checker,The Twist,,,,,
1960,11,Connie Francis,Everybody's Somebody's Fool,,,,,
1960,12,Bobby Rydell,Wild One,,,,,
1960,13,Brothers Four,Greenfields,,,,,
1960,14,Jack Scott,What In The World's Come Over You,,,,,
1960,15,Marty Robbins,El Paso,,,,,
1960,16,Hollywood Argyles,Alley Oop,,,,,
1960,17,Connie Francis,My Heart Has A Mind Of Its Own,,,,,
1960,18,Brenda Lee,Sweet Nothin's,,,,,
1960,19,Brian Hyland,Itsy Bitsy Teenie Weenie Yellow Polkadot Bikini,,,,,
1960,20,Roy,Only The Lonely,bison,,,,
1960,21,Dion,Where Or When,The Belmonts,,,,
1960,22,Connie Stevens,Sixteen Reasons,,,,,
1960,23,Paul Anka,Puppy Love,,,,,
1960,24,Frankie Avalon,Why,,,,,
1960,25,Ventures,"Walk, Dont Run",,,,,
1960,26,Drifters,Save The Last Dance For Me,,,,,
1960,27,Brook Benton,Baby (You Got What It Takes),Dinah Washington,,,,
1960,28,Johnny Horton,Sink The Bismark,,,,,
1960,29,Sam Cooke,Chain Gang,,,,,
1960,30,Everly Brothers,Let It Be Me,,,,,
1960,31,Jimmy Jones,Good Timin',,,,,
1960,32,Bobby Darin,Beyond The Sea,,,,,
1960,33,Jimmy Clanton,Go Jimmy Go,,,,,
1960,34,Jackie Wilson,Night,,,,,
1960,35,Jack Scott,Burning Bridges,,,,,
1960,36,Toni Fisher,The Big Hurt,,,,,
1960,37,Duane Eddy,Because They're Young,,,,,
1960,38,Conway Twitty,Lonely Blue Boy,,,,,
1960,39,Steve Lawrence,Pretty Blue Eyes,,,,,
1960,40,Freddie Cannon,Way Down Yonder In New Orleans,,,,,
1960,41,Anita Bryant,Paper Roses,,,,,
1960,42,Larry Verne,Mr. Custer,,,,,
1960,43,Brenda Lee,I Want To Be Wanted,,,,,
1960,44,Fendermen,Mule Skinner Blues,,,,,
1960,45,Johnny Preston,Cradle Of Love,,,,,
1960,46,Marv Johnson,You've Got What It Takes,,,,,
1960,47,Hank Locklin,"Please Help Me, I'm Falling",,,,,
1960,48,Ron Holden,Love You So,,,,,
1960,49,Hank Ballard,Finger Poppin' Time,The Midnighters,,,,
1960,50,Platters,Harbor Lights,,,,,
1960,51,Billy Bland,Let The Little Girl Dance,,,,,
1960,52,Jeanne Black,He'll Have To Stay,,,,,
1960,53,Ferrante,Theme From The Apartment,Teicher,,,,
1960,54,Bobby Rydell,Volare (Nel Blu Dipinto Di Blu),,,,,
1960,55,Jimmy Charles,A Million To One,,,,,
1960,56,Andy Williams,The Village Of St. Bernadette,,,,,
1960,57,Browns,The Old Lamplighter,,,,,
1960,58,Bill Black's Combo,White Silver Sands,,,,,
1960,59,Bobby Vee,Devil Or Angel,,,,,
1960,60,Four Preps,Down By The Station,,,,,
1960,61,Little Dippers,Forever,,,,,
1960,62,Safaris,Image Of A Girl,The Phantom's Band,,,,
1960,63,Brook Benton,Kiddio,,,,,
1960,64,Donnie Brooks,Mission Bell,,,,,
1960,65,Marv Johnson,I Love The Way You Love,,,,,
1960,66,Paul Anka,It's Time To Cry,,,,,
1960,67,Ray Peterson,Tell Laura I Love Her,,,,,
1960,68,Connie Francis,Mama,,,,,
1960,69,Steve Lawrence,Footsteps,,,,,
1960,70,Everly Brothers,So Sad,,,,,
1960,71,Brenda Lee,That's All You Gotta Do,,,,,
1960,72,Fats Domino,Walking To New Orleans,,,,,
1960,73,Connie Francis,Among My Souvenirs,,,,,
1960,74,Bobby Rydell,Swingin' School,,,,,
1960,75,Dinah Washington,A Rockin' Good Way,Brook Benton,,,,
1960,76,Neil Sedaka,Stairway To Heaven,,,,,
1960,77,Paul Anka,My Home Town,,,,,
1960,78,Ray Charles,Georgia On My Mind,,,,,
1960,79,Skip,Cherry Pie,Flip,,,,
1960,80,Sam Cooke,Wonderful World,,,,,
1960,81,Spencer Ross,Tracy's Theme,,,,,
1960,82,Lloyd Price,Lady Luck,,,,,
1960,83,Crests,Step By Step,,,,,
1960,84,Paul Evans,Happy-Go-Lucky Me,,,,,
1960,85,Ricky Nelson,Young Emotions,,,,,
1960,86,Johnny Burnette,Dreamin',,,,,
1960,87,Johnny Tillotson,Poetry In Motion,,,,,
1960,88,Annette,O Dio Mio,,,,,
1960,89,Joe Jones,You Talk Too Much,,,,,
1960,90,Johnny,Beatnik Fly,The Hurricanes,,,,
1960,91,Everly Brothers,When Will I Be Loved,,,,,
1960,92,Bob Luman,Let's Think About Livin',,,,,
1960,93,Guy Mitchell,Heartaches By The Number,,,,,
1960,94,Anita Bryant,In My Little Corner Of The World,,,,,
1960,95,Jackie Wilson,Doggin' Around,,,,,
1960,96,Bobby Rydell,Little Bitty Girl,,,,,
1960,97,Barret Strong,Money,,,,,
1960,98,Maurice Williams,Stay,,,,,
1960,99,Charlie Rich,Lonely Weekends,,,,,
1960,100,Larry Hall,Sandy,,,,,
1959,1,Johnny Horton,The Battle Of New Orleans,,,,,
1959,2,Bobby Darin,Mack The Knife,,,,,
1959,3,Lloyd Price,Personality,,,,,
1959,4,Frankie Avalon,Venus,,,,,
1959,5,Paul Anka,Lonely Boy,,,,,
1959,6,Bobby Darin,Dream Lover,,,,,
1959,7,Browns,The Three Bells,,,,,
1959,8,Fleetwoods,Come Softly To Me,,,,,
1959,9,Wilbert Harrison,Kansas City,,,,,
1959,10,Fleetwoods,Mr. Blue,,,,,
1959,11,Santo,Sleep Walk,Johnny,,,,
1959,12,Paul Anka,Put Your Head On My Shoulder,,,,,
1959,13,Lloyd Price,Stagger Lee,,,,,
1959,14,Ritchie Valens,Donna,,,,,
1959,15,Dodie Stevens,Pink Shoelaces,,,,,
1959,16,Platters,Smoke Gets In Your Eyes,,,,,
1959,17,Coasters,Charlie Brown,,,,,
1959,18,Martin Denny,Quiet Village,,,,,
1959,19,Carl Dobkins Jr.,My Heart Is An Open Book,,,,,
1959,20,Everly Brothers,('Til) I Kissed You,,,,,
1959,21,Phil Phillips,Sea Of Love,The Twilights,,,,
1959,22,"Dave ""Baby"" Cortez",The Happy Organ,,,,,
1959,23,Lloyd Price,I'm Gonna Get Married,,,,,
1959,24,Impalas,Sorry (I Ran All The Way Home),,,,,
1959,25,Dion,A Teenager In Love,The Belmonts,,,,
1959,26,Crests,16 Candles,,,,,
1959,27,Brook Benton,It's Just A Matter Of Time,,,,,
1959,28,Connie Francis,Lipstick On Your Collar,,,,,
1959,29,Drifters,There Goes My Baby,,,,,
1959,30,Elvis Presley,A Big Hunk O' Love,,,,,
1959,31,Johnny,Red River Rock,The Hurricanes,,,,
1959,32,Stonewall Jackson,Waterloo,,,,,
1959,33,Sammy Turner,Lavender Blue,,,,,
1959,34,Elvis Presley,(Now And Then There's) A Fool Such As I,,,,,
1959,35,Virtues,Guitar Boogie Shuffle,,,,,
1959,36,Sandy Nelson,Teen Beat,,,,,
1959,37,Edd Byrnes,Kookie Kookie (Lend Me Your Comb),Connie Stevens,,,,
1959,38,Thomas Wayne,Tragedy,,,,,
1959,39,Connie Francis,My Happiness,,,,,
1959,40,Freddy Cannon,Tallahassee Lassie,,,,,
1959,41,Fabian,Tiger,,,,,
1959,42,Ricky Nelson,Never Be Anyone Else But You,,,,,
1959,43,Della Reese,Don't You Know,,,,,
1959,44,Elvis Presley,I Need Your Love Tonight,,,,,
1959,45,Dinah Washington,What A Diff'rence A Day Makes,,,,,
1959,46,Bill Parsons,The All American Boy,,,,,
1959,47,Jerry Wallace,Primrose Lane,,,,,
1959,48,David Seville,Alvin's Harmonica,The Chipmunks,,,,
1959,49,Andy Williams,Lonely Street,,,,,
1959,50,Ray Charles,What'd I Say,,,,,
1959,51,Sarah Vaughan,Broken-hearted Melody,,,,,
1959,52,Franck Pourcel,Only You,,,,,
1959,53,Billy Grammer,Gotta Travel On,,,,,
1959,54,Coasters,Poison Ivy,,,,,
1959,55,Fabian,Turn Me Loose,,,,,
1959,56,Jackie Wilson,Lonely Teardrops,,,,,
1959,57,Andy Williams,Hawaiian Wedding Song,,,,,
1959,58,Duane Eddy,Forty Miles Of Bad Road,,,,,
1959,59,Frankie Avalon,Just Ask Your Heart,,,,,
1959,60,Travis,Tell Him No,Bob,,,,
1959,61,Connie Francis,Frankie,,,,,
1959,62,Bell Notes,I've Had It,,,,,
1959,63,Lavern Baker,I Cried A Tear,,,,,
1959,64,Platters,Enchanted,,,,,
1959,65,Skyliners,Since I Don't Have You,,,,,
1959,66,Ray Anthony,Peter Gunn Theme,,,,,
1959,67,David Seville,The Chipmunk Song,The Chipmunks,,,,
1959,68,Fats Domino,I Want To Walk You Home,,,,,
1959,69,Fiestas,So Fine,,,,,
1959,70,Frankie Avalon,Bobby Sox To Stockings,,,,,
1959,71,Wink Martindale,Deck Of Cards,,,,,
1959,72,Clyde Mcphatter,A Lover's Question,,,,,
1959,73,Flamingos,I Only Have Eyes For You,,,,,
1959,74,Ricky Nelson,It's Late,,,,,
1959,75,Chris Barber's Jazz Band,Petite Fleur,,,,,
1959,76,Annette,Tall Paul,,,,,
1959,77,Kingston Trio,The Tijuana Jail,,,,,
1959,78,Ricky Nelson,Just A Little Too Much,,,,,
1959,79,Jack Scott,Goodbye Baby,,,,,
1959,80,Coasters,Along Came Jones,,,,,
1959,81,Tommy Dee,Three Stars,Carol Kay,,,,
1959,82,Frankie Avalon,A Boy Without A Girl,,,,,
1959,83,Ricky Nelson,Sweeter Than You,,,,,
1959,84,Skip,It Was I,Flip,,,,
1959,85,Kathy Linden,"Goodbye, Jimmy, Goodbye",,,,,
1959,86,Reg Owens,Manhattan Spiritual,ch.,,,,
1959,87,Brook Benton,Endlessly,,,,,
1959,88,Guy Mitchell,Heartaches By The Number,,,,,
1959,89,Frankie Ford,Sea Cruise,,,,,
1959,90,Jackie Wilson,That's Why,,,,,
1959,91,Falcons,You're So Fine,,,,,
1959,92,Bobby Rydell,Kissin' Time,,,,,
1959,93,Elvis Presley,My Wish Came True,,,,,
1959,94,Ivo Robic,Morgen,,,,,
1959,95,Jan,Baby Talk,Dean,,,,
1959,96,Preston Epps,Bongo Rock,,,,,
1959,97,Everly Brothers,Take A Message To Mary,,,,,
1959,98,Mormon Tabernacle Choir,Battle Hymn Of The Republic,,,,,
1959,99,Ernie Fields,In The Mood,chestra,,,,
1959,100,Paul Evans,(Seven Little Girls) Sitting In The Back Seat,The Curls,,,,
1958,1,Domenico Modugno,Volare (Nel Blu Dipinto Di Blu),,,,,
1958,2,Everly Brothers,All I Have To Do Is Dream,,,,,
1958,3,Elvis Presley,I Beg Of You,,,,,
1958,4,David Seville,Witch Doctor,,,,,
1958,5,Perez Prado,Patricia,,,,,
1958,6,Billy Vaughn,Sail Along Silvery Moon,,,,,
1958,7,Perry Como,Magic Moments,,,,,
1958,8,Champs,Tequila,,,,,
1958,9,Tommy Edwards,It's All In The Game,,,,,
1958,10,Dean Martin,Return To Me,,,,,
1958,11,Conway Twitty,It's Only Make Believe,,,,,
1958,12,Sheb Wooley,The Purple People Eater,,,,,
1958,13,Everly Brothers,Devoted To You,,,,,
1958,14,Silhouettes,Get A Job,,,,,
1958,15,Elegants,Little Star,,,,,
1958,16,Ricky Nelson,Waitin' In School,,,,,
1958,17,Laurie London,He's Got The Whole World In His Hands,,,,,
1958,18,Platters,Twilight Time,,,,,
1958,19,Jimmie Rodgers,Secretly,,,,,
1958,20,Danny,At The Hop,The Juniors,,,,
1958,21,Coasters,Yakety Yak,,,,,
1958,22,Elvis Presley,Wear My Ring Around Your Neck,,,,,
1958,23,Ricky Nelson,Poor Little Fool,,,,,
1958,24,Pat Boone,Wonderful Time Up There,,,,,
1958,25,Jimmy Clanton,Just A Dream,,,,,
1958,26,McGuire Sisters,Sugartime,,,,,
1958,27,Bobby Day,Rockin Robin,,,,,
1958,28,Kingston Trio,Tom Dooley,,,,,
1958,29,Chuck Berry,Sweet Little Sixteen,,,,,
1958,30,Cozy Cole,Topsy I,,,,,
1958,31,Nat King Cole,Looking Back,,,,,
1958,32,Monotones,Book Of Love,,,,,
1958,33,Tommy Dorsey,Tea For Two Cha Cha,ch.,,,,
1958,34,Little Anthony,Tears On My Pillow,The Imperials,,,,
1958,35,Royal Teens,Short Shorts,,,,,
1958,36,Jerry Lee Lewis,Great Balls Of Fire,,,,,
1958,37,Chordettes,Lollipop,,,,,
1958,38,Bobby Darin,Splish Splash,,,,,
1958,39,Connie Francis,Who's Sorry Now,,,,,
1958,40,Jack Scott,My True Love,,,,,
1958,41,Jody Reynolds,Endless Sleep,,,,,
1958,42,Bobby Freeman,Do You Want To Dance?,,,,,
1958,43,Kalin Twins,When,,,,,
1958,44,Teddy Bears,To Know Him Is To Love Him,,,,,
1958,45,Pat Boone,April Love,,,,,
1958,46,Duane Eddy,Rebel-'Rouser,,,,,
1958,47,Crescendos,Oh Julie,,,,,
1958,48,Diamonds,The Stroll,,,,,
1958,49,Elvis Presley,Hard-Headed Woman,,,,,
1958,50,Buddy Holly,Peggy Sue,,,,,
1958,51,Don Gibson,Oh Lonesome Me,,,,,
1958,52,Big Bopper,Chantilly Lace,,,,,
1958,53,Rick Nelson,Lonesome Town,,,,,
1958,54,Frank Sinatra,All the Way,,,,,
1958,55,Elvis Presley,One Night,,,,,
1958,56,Robin Luke,Susie Darlin',,,,,
1958,57,Four Preps,26 Miles,,,,,
1958,58,Earl Grant,The End,,,,,
1958,59,Jimmie Rodgers,Kisses Sweeter Than Wine,,,,,
1958,60,Playmates,Beep Beep,,,,,
1958,61,Mitch Miller,March From the River Kwai and Colonel Bogey,,,,,
1958,62,Everly Brothers,Problems,,,,,
1958,63,Bobby Darin,Queen of the Hop,,,,,
1958,64,Will Glahe,Liechtensteiner Polka,,,,,
1958,65,Elvis Presley,I Got Stung,,,,,
1958,66,Andy Williams,Are You Sincere,,,,,
1958,67,Ricky Nelson,I Got a Feeling,,,,,
1958,68,Poni Tails,Born Too Late,,,,,
1958,69,Johnny Otis Show,Willie and the Hand Jive,,,,,
1958,70,Four Preps,Big Man,,,,,
1958,71,Crickets,Oh Boy,,,,,
1958,72,Chuck Willis,What Am I Living For,,,,,
1958,73,Chuck Berry,Johnny B Goode,,,,,
1958,74,Eddie Cochran,Summertime Blues,,,,,
1958,75,Roger Williams,Near You,,,,,
1958,76,Peggy Lee,Fever,,,,,
1958,77,Ed Townsend,For Your Love,,,,,
1958,78,Paul Anka,You Are My Destiny,,,,,
1958,79,Art,Chanson D'Amour,Dotty Todd,,,,
1958,80,Lou Monte,Lazy Mary,,,,,
1958,81,Johnny Cash,Ballad of a Teenage Queen,,,,,
1958,82,Pat Boone,It's Too Soon to Know,,,,,
1958,83,Jimmy McCracklin,The Walk,,,,,
1958,84,Perry Como,Kewpie Doll,,,,,
1958,85,George Hamilton Iv,Why Don't They Understand,,,,,
1958,86,Frankie Avalon,Dede Dinah,,,,,
1958,87,Pat Boone,Sugar Moon,,,,,
1958,88,Everly Brothers,Devoted to You,,,,,
1958,89,Chantels,Maybe,,,,,
1958,90,Kathy Linden,Billy,,,,,
